number;department;section;name;full_name;char;type;doc_diff;status;date_pub;papers
;52;;20380-681.02-001СБ;Прокладка трасс магистральных кабелей с их креплением во 2 блоке в трюме и на платформе в районе 28-71 шп. Сборочный чертеж;а12;Сборочный чертеж;;;23.06.2021;
;52;;20380.52.26427;Извещение об изменении;;Извещение об изменении;20380-681.02-002,20380-681.02-002СБ;;23.06.2021;А4 - 6
;52;;20380-681.02-002;Прокладка трасс магистральных кабелей с их креплением во 2 блоке на 2-й палубе в районе 28-71шп.;а8;Спецификация;;;23.06.2021;
;52;;20380-681.02-002СБ;Прокладка трасс магистральных кабелей с их креплением во 2 блоке на 2-й палубе в районе 28-71шп. Сборочный чертеж;а9;Сборочный чертеж;;;23.06.2021;
;52;;20380.52.26428;Извещение об изменении;;Извещение об изменении;20380-688.02-002,20380-688.02-002СБ;;23.06.2021;А4 - 3
;52;;20380-688.02-002;Размещение и крепление кабельных и сальников во 2 блоке в трюме, на платформе и II палубе в районе 28-71шп.;а10;Спецификация;;;23.06.2021;
;52;;20380-688.02-002СБ;Размещение и крепление кабельных и сальников во 2 блоке в трюме, на платформе и II палубе в районе 28-71шп.;а14;Сборочный чертеж;;;23.06.2021;
;52;;20380.52.26430;Извещение об изменении;;Извещение об изменении;20380-681.05-001,20380-681.05-001СБ;;25.06.2021;А4 - 5
;52;;20380-681.05-001;Прокладка трасс магистральных кабелей с их креплениями в 5 блоке на верхней палубе в районе 27-63 шп;а10;Спецификация;;;25.06.2021;
;52;;20380-681.05-001СБ;Прокладка трасс магистральных кабелей с их креплениями в 5 блоке на верхней палубе в районе 27-63 шп;а11;Сборочный чертеж;;;25.06.2021;
;52;;20380.52.26431;Извещение об изменении;;Извещение об изменении;20380-688.06-006,20380-688.06-006СБ;;25.06.2021;А4 - 3
;52;;20380-688.06-006;Размещение и крепление кабельных коробок и сальников в 6 блоке на верхней палубе, на платформе и крыше ангара в районе 64-95 шп.;а8;Спецификация;;;25.06.2021;
;52;;20380-688.06-006СБ;Размещение и крепление кабельных коробок и сальников в 6 блоке на верхней палубе, на платформе и крыше ангара в районе 64-95 шп. Сборочный чертеж;а7;Сборочный чертеж;;;25.06.2021;
;52;;20380.52.26432;Извещение об изменении;;Извещение об изменении;20380-686.02-533,20380-686.02-533ВК;;24.06.2021;А4 - 3
;52;;20380-686.02-533;Установка электрооборудования и прокладка кабелей с их креплениями в Спецархиве, Общекорабельном архиве, Тамбуре спецархива.;а1;Спецификация;;;24.06.2021;
;52;;20380-686.02-533ВК;Установка электрооборудования и прокладка кабелей с их креплениями в Спецархиве, Общекорабельном архиве, Тамбуре спецархива. Кабельный журнал;а1;Кабельный журнал;;;24.06.2021;
;52;;20380.52.26450;Извещение об изменении;;Извещение об изменении;20380-686.05-507,20380-686.05-507СБ;;23.06.2021;А4 - 5
;52;;20380-686.05-507;Установка электрооборудования и прокладка кабелей с их креплениями в Помещении ручного стрелкового оружия, Каюте офицеров №6, Каюте офицеров №8;а1;Спецификация;;;23.06.2021;
;52;;20380-686.05-507СБ;Установка электрооборудования и прокладка кабелей с их креплениями в Помещении ручного стрелкового оружия, Каюте офицеров №6, Каюте офицеров №8;а2;Сборочный чертеж;;;23.06.2021;
;52;;20380.52.26462;Извещение об изменении;;Извещение об изменении;20380-686.04-514,20380-686.04-514ВК,20380-686.04-514СБ;;23.06.2021;А4 - 7
;52;;20380-686.04-514;Установка электрооборудования и прокладка кабелей с их креплениямми в Коридоре №8.;а1;Спецификация;;;23.06.2021;
;52;;20380-686.04-514ВК;Установка электрооборудования и прокладка кабелей с их креплениямми в Коридоре №8. Кабельный журнал;а1;Кабельный журнал;;;23.06.2021;
;52;;20380-686.04-514СБ;Установка электрооборудования и прокладка кабелей с их креплениямми в Коридоре №8. Сборочный чертеж;а3;Сборочный чертеж;;;23.06.2021;
;52;;20380.52.26463;Извещение об изменении;;Извещение об изменении;20380-686.02-504,20380-686.02-504ВК,20380-686.02-504СБ;;21.06.2021;А4 - 5
;52;;20380-686.02-504;Установка электрооборудования и прокладка кабелей с их креплениями в Гиропосте.;а1;Спецификация;;;21.06.2021;
;52;;20380-686.02-504ВК;Установка электрооборудования и прокладка кабелей с их креплениями в Гиропосте. Кабельный журнал;а1;Кабельный журнал;;;21.06.2021;
;52;;20380-686.02-504СБ;Установка электрооборудования и прокладка кабелей с их креплениями в Гиропосте. Сборочный чертеж;а2;Сборочный чертеж;;;21.06.2021;
;52;;20380.52.26468;Извещение об изменении;;Извещение об изменении;20380-686.04-515,20380-686.04-515ВК,20380-686.04-515СБ;;18.06.2021;А4 - 3
;52;;20380-686.04-515;Установка электрооборудования и прокладка кабелей с их креплениямми в Амбулатории, Лазарете, Санузле лазарета, Санитарной кладовой.;а1;Спецификация;;;18.06.2021;
;52;;20380-686.04-515ВК;Установка электрооборудования и прокладка кабелей с их креплениямми в Амбулатории, Лазарете, Санузле лазарета, Санитарной кладовой. Кабельный журнал;а1;Кабельный журнал;;;18.06.2021;
;52;;20380-686.04-515СБ;Установка электрооборудования и прокладка кабелей с их креплениямми в Амбулатории, Лазарете, Санузле лазарета, Санитарной кладовой. Сборочный чертеж;а3;Сборочный чертеж;;;18.06.2021;
;52;;20380.52.26472;Извещение об изменении;;Извещение об изменении;20380-686.07-504,20380-686.07-504ВК,20380-686.07-504СБ;;16.06.2021;А4 - 4
;52;;20380-686.07-504;Установка электрооборудования и прокладка кабелей с их креплениями в Тамбуре №24;а1;Спецификация;;;16.06.2021;
;52;;20380-686.07-504ВК;Установка электрооборудования и прокладка кабелей с их креплениями в Тамбуре №24. Кабельный журнал;а1;Кабельный журнал;;;16.06.2021;
;52;;20380-686.07-504СБ;Установка электрооборудования и прокладка кабелей с их креплениями в Тамбуре №24;а3;Сборочный чертеж;;;16.06.2021;
;52;;20380.52.26498;Извещение об изменении;;Извещение об изменении;20380-686.04-501,20380-686.04-501ВК,20380-686.04-501СБ;;25.06.2021;А3 - 1, А4 - 11
;52;;20380-686.04-501;Установка электрооборудования и прокладка кабелей с их креплением в Трюме №2, Помещении водяных систем №2.;а1;Спецификация;;;25.06.2021;
;52;;20380-686.04-501ВК;Установка электрооборудования и прокладка кабелей с их креплением в Трюме №2, Помещении водяных систем №2. Кабельный журнал;а1;Кабельный журнал;;;25.06.2021;
;52;;20380-686.04-501СБ;Установка электрооборудования и прокладка кабелей с их креплением в Трюме №2, Помещении водяных систем №2. Сборочный чертеж;а3;Сборочный чертеж;;;25.06.2021;
;52;;20380.52.26499;Извещение об изменении;;Извещение об изменении;20380-686.02-502,20380-686.02-502ВК,20380-686.02-502СБ;;22.06.2021;А4 - 4
;52;;20380-686.02-502;Установка электрооборудования и прокладка кабелей с их креплениями в Помещении водяных систем №1.;а1;Спецификация;;;22.06.2021;
;52;;20380-686.02-502ВК;Установка электрооборудования и прокладка кабелей с их креплениями в Помещении водяных систем №1. Кабельный журнал;а1;Кабельный журнал;;;22.06.2021;
;52;;20380-686.02-502СБ;Установка электрооборудования и прокладка кабелей с их креплениями в Помещении водяных систем №1. Сборочный чертеж;а2;Сборочный чертеж;;;22.06.2021;
;52;;20380.52.26509;Извещение об изменении;;Извещение об изменении;20380-686.05-514,20380-686.05-514СБ;;22.06.2021;А3 - 1, А4 - 8
;52;;20380-686.05-514;Установка электрооборудования и прокладка кабелей с их креплениями в резервном ПДУ.;а1;Спецификация;;;22.06.2021;
;52;;20380-686.05-514СБ;Установка электрооборудования и прокладка кабелей с их креплениями в резервном ПДУ.;а2;Сборочный чертеж;;;22.06.2021;
;52;;20380.52.26521;Извещение об изменении;;Извещение об изменении;20380-686.03-505,20380-686.03-505ВК,20380-686.03-505СБ;;24.06.2021;А4 - 9
;52;;20380-686.03-505;Установка электрооборудования и прокладка кабелей с их креплениями в Коффердаме №1, Кубрике №5.;а1;Спецификация;;;24.06.2021;
;52;;20380-686.03-505ВК;Установка электрооборудования и прокладка кабелей с их креплениями в Коффердаме №1, Кубрике №5. Кабельный журнал;а1;Кабельный журнал;;;24.06.2021;
;52;;20380-686.03-505СБ;Установка электрооборудования и прокладка кабелей с их креплениями в Коффердаме №1, Кубрике №5. Сборочный чертеж;а2;Сборочный чертеж;;;24.06.2021;
;52;;20380.52.26522;Извещение об изменении;;Извещение об изменении;20380-686.01-520,20380-686.01-520ВК,20380-686.01-520СБ;;24.06.2021;А4 - 13
;52;;20380-686.01-520;Установка электрооборудования и прокладка кабелей с их креплениями на Швартовной палубе №1.;а1;Спецификация;;;24.06.2021;
;52;;20380-686.01-520ВК;Установка электрооборудования и прокладка кабелей с их креплениями на Швартовной палубе №1. Кабельный журнал;а1;Кабельный журнал;;;24.06.2021;
;52;;20380-686.01-520СБ;Установка электрооборудования и прокладка кабелей с их креплениями на Швартовной палубе №1. Сборочный чертеж;а2;Сборочный чертеж;;;24.06.2021;
;52;;20380.52.26524;Извещение об изменении;;Извещение об изменении;20380-686.03-506,20380-686.03-506СБ;;25.06.2021;А4 - 5
;52;;20380-686.03-506;Установка электрооборудования и прокладка кабелей с их креплениями в Тамбуре №12.;а1;Спецификация;;;25.06.2021;
;52;;20380-686.03-506СБ;Установка электрооборудования и прокладка кабелей с их креплениями в Тамбуре №12. Сборочный чертеж;а1;Сборочный чертеж;;;25.06.2021;
;52;;20380.52.26525;Извещение об изменении;;Извещение об изменении;20380-686.04-510,20380-686.04-510СБ;;24.06.2021;А4 - 2
;52;;20380-686.04-510;Установка электрооборудования и прокладка кабелей с их креплениямми в Румпельном отделении.;а1;Спецификация;;;24.06.2021;
;52;;20380-686.04-510СБ;Установка электрооборудования и прокладка кабелей с их креплениямми в Румпельном отделении. Сборочный чертеж;а3;Сборочный чертеж;;;24.06.2021;
;52;;20380.52.26526;Извещение об изменении;;Извещение об изменении;20380-686.04-511,20380-686.04-511СБ;;22.06.2021;А4 - 10
;52;;20380-686.04-511;Установка электрооборудования и прокладка кабелей с их креплениямми в Агрегатной рулевой машины.;а1;Спецификация;;;22.06.2021;
;52;;20380-686.04-511СБ;Установка электрооборудования и прокладка кабелей с их креплениямми в Агрегатной рулевой машины. Сборочный чертеж;а3;Сборочный чертеж;;;22.06.2021;
;52;;20380.52.26527;Извещение об изменении;;Извещение об изменении;20380-686.02-540,20380-686.02-540ВК,20380-686.02-540СБ;;24.06.2021;А4 - 11
;52;;20380-686.02-540;Установка электрооборудования и прокладка кабелей с их креплениями в тамбуре N4, вентиляторной поста ЗРК;а1;Спецификация;;;24.06.2021;
;52;;20380-686.02-540ВК;Установка электрооборудования и прокладка кабелей с их креплениями в тамбуре N4, вентиляторной поста ЗРК. Кабельный журнал;а1;Кабельный журнал;;;24.06.2021;
;52;;20380-686.02-540СБ;Установка электрооборудования и прокладка кабелей с их креплениями в тамбуре N4, вентиляторной поста ЗРК;а2;Сборочный чертеж;;;24.06.2021;
;52;;20380.52.26528;Извещение об изменении;;Извещение об изменении;20380-686.03-523,20380-686.03-523СБ;;22.06.2021;А4 - 2
;52;;20380-686.03-523;Установка электрооборудования и прокладка кабелей с их креплением в Посту приема и выдачи авиатоплива.;а1;Спецификация;;;22.06.2021;
;52;;20380-686.03-523СБ;Установка электрооборудования и прокладка кабелей с их креплением в Посту приема и выдачи авиатоплива. Сборочный чертеж;а1;Сборочный чертеж;;;22.06.2021;
;52;;20380.52.26529;Извещение об изменении;;Извещение об изменении;20380-686.02-503,20380-686.02-503ВК,20380-686.02-503СБ;;22.06.2021;А4 - 12
;52;;20380-686.02-503;Установка электрооборудования и прокладка кабелей с их креплениями в аппаратной РТВ N2.;а1;Спецификация;;;22.06.2021;
;52;;20380-686.02-503ВК;Установка электрооборудования и прокладка кабелей с их креплениями в аппаратной РТВ N2. Кабельный журнал;а2;Кабельный журнал;;;22.06.2021;
;52;;20380-686.02-503СБ;Установка электрооборудования и прокладка кабелей с их креплениями в аппаратной РТВ N2;а2;Сборочный чертеж;;;22.06.2021;
;52;;20380.52.26530;Извещение об изменении;;Извещение об изменении;20380-686.03-525,20380-686.03-525ВК,20380-686.03-525СБ;;25.06.2021;А3 - 1, А4 - 20
;52;;20380-686.03-525;Установка электрооборудования и прокладка кабелей с их креплением в Коридоре №6,кладовых мяса,овощей, фруктов.;а1;Спецификация;;;25.06.2021;
;52;;20380-686.03-525ВК;Установка электрооборудования и прокладка кабелей с их креплениями в Коридоре №6, Кладовых мяса, овощей, фруктов. Кабельный журнал;а1;Кабельный журнал;;;25.06.2021;
;52;;20380-686.03-525СБ;Установка электрооборудования и прокладка кабелей с их креплениями в Коридоре №6, Кладовых мяса, овощей, фруктов. Сборочный чертеж;а2;Сборочный чертеж;;;25.06.2021;
;52;;20380.52.26531;Извещение об изменении;;Извещение об изменении;20380-686.01-521,20380-686.01-521ВК,20380-686.01-521СБ;;24.06.2021;А4 - 11
;52;;20380-686.01-521;Установка электрооборудования и прокладка кабелей с их креплениями в Помещении якорного шпиля.;а1;Спецификация;;;24.06.2021;
;52;;20380-686.01-521ВК;Установка электрооборудования и прокладка кабелей с их креплениями в Помещении якорного шпиля. Кабельный журнал;а1;Кабельный журнал;;;24.06.2021;
;52;;20380-686.01-521СБ;Установка электрооборудования и прокладка кабелей с их креплениями в Помещении якорного шпиля. Сборочный чертеж;а2;Сборочный чертеж;;;24.06.2021;
;52;;20380.52.26532;Извещение об изменении;;Извещение об изменении;20380-686.03-516,20380-686.03-516ВК,20380-686.03-516СБ;;18.06.2021;А3 - 6, А4 - 4
;52;;20380-686.03-516;Установка электрооборудования и прокладка кабелей с их креплением в Тамбуре №13, Электротехнической кладовой.;а1;Спецификация;;;18.06.2021;
;52;;20380-686.03-516ВК;Установка электрооборудования и прокладка кабелей с их креплением в Тамбуре №13, Электротехнической кладовой. Кабельный журнал;а1;Кабельный журнал;;;18.06.2021;
;52;;20380-686.03-516СБ;Установка электрооборудования и прокладка кабелей с их креплением в Тамбуре №13, Электротехнической кладовой. Сборочный чертеж;а3;Сборочный чертеж;;;18.06.2021;
;52;;20380.52.26534;Извещение об изменении;;Извещение об изменении;20380-686.03-502,20380-686.03-502СБ;;24.06.2021;А4 - 5
;52;;20380-686.03-502;Установка электрооборудования и прокладка кабелей с их креплениями в помещении УОС №2;а1;Спецификация;;;24.06.2021;
;52;;20380-686.03-502СБ;Установка электрооборудования и прокладка кабелей с их креплениями в помещении УОС №2;а2;Сборочный чертеж;;;24.06.2021;
;52;;20380.52.26535;Извещение об изменении;;Извещение об изменении;20380-686.01-504,20380-686.01-504ВК,20380-686.01-504СБ;;24.06.2021;А4 - 26
;52;;20380-686.01-504;Установка электрооборудования и прокладка кабелей с их креплениями в Агрегатной А190.;а1;Спецификация;;;24.06.2021;
;52;;20380-686.01-504ВК;Установка электрооборудования и прокладка кабелей с их креплениями в Агрегатной А190. Кабельный журнал;а2;Кабельный журнал;;;24.06.2021;
;52;;20380-686.01-504СБ;Установка электрооборудования и прокладка кабелей с их креплениями в Агрегатной А190. Сборочный чертеж;а3;Сборочный чертеж;;;24.06.2021;
;52;;20380.52.26536;Извещение об изменении;;Извещение об изменении;20380-686.03-514,20380-686.03-514ВК,20380-686.03-514СБ;;25.06.2021;А4 - 12
;52;;20380-686.03-514;Установка электрооборудования и прокладка кабелей с их креплением в КПЭЖ.;а1;Спецификация;;;25.06.2021;
;52;;20380-686.03-514ВК;Установка электрооборудования и прокладка кабелей с их креплением в КПЭЖ. Кабельный журнал;а1;Кабельный журнал;;;25.06.2021;
;52;;20380-686.03-514СБ;Установка электрооборудования и прокладка кабелей с их креплением в КПЭЖ. Сборочный чертеж;а2;Сборочный чертеж;;;25.06.2021;
;52;;20380.52.26538;Извещение об изменении;;Извещение об изменении;20380-681.01-002,20380-681.01-002СБ;;21.06.2021;А4 - 3
;52;;20380-681.01-002;Прокладка трасс магистральных кабелей с их креплениями на 2 палубе в р-не нос-28 шп.;а8;Спецификация;;;21.06.2021;
;52;;20380-681.01-002СБ;Прокладка трасс магистральных кабелей с их креплениями на 2 палубе в р-не нос-28 шп. Сборочный чертеж;а9;Сборочный чертеж;;;21.06.2021;
;52;;20380.52.26540;Извещение об изменении;;Извещение об изменении;20380-686.04-507,20380-686.04-507ВК,20380-686.04-507СБ;;20.07.2021;А4 - 6
;52;;20380-686.04-507;Установка электрооборудования и прокладка кабелей с их креплением в Тамбуре №18, Сварочной кладовой.;а2;Спецификация;;;20.07.2021;
;52;;20380-686.04-507ВК;Установка электрооборудования и прокладка кабелей с их креплением в Тамбуре №18, Сварочной кладовой. Кабельный журнал;а1;Кабельный журнал;;;20.07.2021;
;52;;20380-686.04-507СБ;Установка электрооборудования и прокладка кабелей с их креплением в Тамбуре №18, Сварочной кладовой. Сборочный чертеж;а2;Сборочный чертеж;;;20.07.2021;
;52;;20380.52.26544;Извещение об изменении;;Извещение об изменении;20380-686.07-502ВК;;22.06.2021;А4 - 1
;52;;20380-686.07-502ВК;Установка электрооборудования и прокладка кабелей с их креплениями на верхней палубе и стенках надстройки i яруса 63-67шп. ЛБ;а1;Кабельный журнал;;;22.06.2021;
;52;;20380.52.26564;Извещение об изменении;;Извещение об изменении;20380-686.05-547,20380-686.05-547ВК;;18.06.2021;А4 - 3
;52;;20380-686.05-547;Установка электрооборудования и прокладка кабелей с их креплениями в Коридоре №9, Коридоре №10;а2;Спецификация;;;18.06.2021;
;52;;20380-686.05-547ВК;Установка электрооборудования и прокладка кабелей с их креплениями в Коридоре №9, Коридоре №10;а1;Кабельный журнал;;;18.06.2021;
;52;;20380.52.26565;Извещение об изменении;;Извещение об изменении;20380-686.02-538,20380-686.02-538СБ;;23.06.2021;А4 - 5
;52;;20380-686.02-538;Установка электрооборудования и прокладка кабелей с их креплениями в Каютах мичманов №2,4,5.;а1;Спецификация;;;23.06.2021;
;52;;20380-686.02-538СБ;Установка электрооборудования и прокладка кабелей с их креплениями в Каютах мичманов №2,4,5. Сборочный чертеж;а2;Сборочный чертеж;;;23.06.2021;
;52;;20380.52.26566;Извещение об изменении;;Извещение об изменении;20380-681.05-502,20380-681.05-502СБ;;24.06.2021;А4 - 2
;52;;20380-681.05-502;Прокладка трасс магистральных кабелей с их креплением в 5 блоке на 1 ярусе надстройки в районе 27-63 шп.;а1;Спецификация;;;24.06.2021;
;52;;20380-681.05-502СБ;Прокладка трасс магистральных кабелей с их креплением в 5 блоке на 1 ярусе надстройки в районе 27-63 шп.;а1;Сборочный чертеж;;;24.06.2021;
;52;;20380.52.26573;Извещение об изменении;;Извещение об изменении;20380-686.03-526;;23.06.2021;А3 - 1
;52;;20380-686.03-526;Установка электрооборудования и прокладка кабелей с их креплениями в станции ОХТ №1, санузлах команды №2, мичманов №2, кладовой уборочного инвентаря;а1;Спецификация;;;23.06.2021;
;52;;20380.52.26574;Извещение об изменении;;Извещение об изменении;20380-686.06-506,20380-686.06-506ВК,20380-686.06-506СБ;;22.06.2021;А4 - 3
;52;;20380-686.06-506;Установка электрооборудования и прокладка кабелей с их креплениями в Агрегатной АК-630М №2.;а1;Спецификация;;;22.06.2021;
;52;;20380-686.06-506ВК;Установка электрооборудования и прокладка кабелей с их креплениями в Агрегатной АК-630М №2. Кабельный журнал;а2;Кабельный журнал;;;22.06.2021;
;52;;20380-686.06-506СБ;Установка электрооборудования и прокладка кабелей с их креплениями в Агрегатной АК-630М №2. Сборочный чертеж;а3;Сборочный чертеж;;;22.06.2021;
;52;;20380.52.26575;Извещение об изменении;;Извещение об изменении;20380-681.04-002,20380-681.04-002СБ;;24.06.2021;А4 - 2
;52;;20380-681.04-002;Прокладка трасс магистральных кабелей с их креплениями в 4 блоке на второй палубе в районе 98шп-транец;а8;Спецификация;;;24.06.2021;
;52;;20380-681.04-002СБ;Прокладка трасс магистральных кабелей с их креплениями в 4 блоке на второй палубе в районе 98шп-транец;а8;Сборочный чертеж;;;24.06.2021;
;52;;20380.52.26576;Извещение об изменении;;Извещение об изменении;20380-688.04-004,20380-688.04-004СБ;;24.06.2021;А4 - 2
;52;;20380-688.04-004;Размещение и крепление кабельных коробок и сальников в 4 блоке в трюме, на платформе и на II палубе в районе 98-130 шп.;а8;Спецификация;;;24.06.2021;
;52;;20380-688.04-004СБ;Размещение и крепление кабельных коробок и сальников в 4 блоке в трюме, на платформе и на II палубе в районе 98-130 шп.;а7;Сборочный чертеж;;;24.06.2021;
;52;;20380.52.26577;Извещение об изменении;;Извещение об изменении;20380-686.02-511,20380-686.02-511ВК,20380-686.02-511СБ;;22.06.2021;А4 - 5
;52;;20380-686.02-511;Установка электрооборудования и прокладка кабелей с их креплениями в Аппаратной гидроакустики.;а1;Спецификация;;;22.06.2021;
;52;;20380-686.02-511ВК;Установка электрооборудования и прокладка кабелей с их креплениями в Аппаратной гидроакустики. Кабельный журнал;а1;Кабельный журнал;;;22.06.2021;
;52;;20380-686.02-511СБ;Установка электрооборудования и прокладка кабелей с их креплениями в Аппаратной гидроакустики. Сборочный чертеж;а2;Сборочный чертеж;;;22.06.2021;
;52;;20380.52.26580;Извещение об изменении;;Извещение об изменении;20380-686.05-521,20380-686.05-521ВК,20380-686.05-521СБ;;21.06.2021;А4 - 7
;52;;20380-686.05-521;Установка электрооборудования и прокладка кабелей с их креплениями в Каюте старшего помощника;а1;Спецификация;;;21.06.2021;
;52;;20380-686.05-521ВК;Установка электрооборудования и прокладка кабелей с их креплениями в Каюте старшего помощника. Кабельный журнал;а1;Кабельный журнал;;;21.06.2021;
;52;;20380-686.05-521СБ;Установка электрооборудования и прокладка кабелей с их креплениями в Каюте старшего помощника;а2;Сборочный чертеж;;;21.06.2021;
;52;;20380.52.26583;Извещение об изменении;;Извещение об изменении;20380-686.03-513,20380-686.03-513ВК,20380-686.03-513СБ;;25.06.2021;А4 - 11
;52;;20380-686.03-513;Установка электрооборудования и прокладка кабелей с их креплением в Агрегатной электроэнергетики №2.;а1;Спецификация;;;25.06.2021;
;52;;20380-686.03-513ВК;Установка электрооборудования и прокладка кабелей с их креплением в Агрегатной электроэнергетики №2. Кабельный журнал;а1;Кабельный журнал;;;25.06.2021;
;52;;20380-686.03-513СБ;Установка электрооборудования и прокладка кабелей с их креплением в Агрегатной электроэнергетики №2. Сборочный чертеж;а1;Сборочный чертеж;;;25.06.2021;
;52;;20380.52.26584;Извещение об изменении;;Извещение об изменении;20380-686.05-518,20380-686.05-518ВК,20380-686.05-518СБ;;22.06.2021;А4 - 8
;52;;20380-686.05-518;Установка электрооборудования и прокладка кабелей с их креплениями в каюте командира, Спальне командира, Санузле командира;а1;Спецификация;;;22.06.2021;
;52;;20380-686.05-518ВК;Установка электрооборудования и прокладка кабелей с их креплениями в каюте командира, Спальне командира, Санузле командира;а1;Кабельный журнал;;;22.06.2021;
;52;;20380-686.05-518СБ;Установка электрооборудования и прокладка кабелей с их креплениями в каюте командира, Спальне командира, Санузле командира;а2;Сборочный чертеж;;;22.06.2021;
;52;;20380.52.26586;Извещение об изменении;;Извещение об изменении;20380-686.06-505СБ;;24.06.2021;А4 - 2
;52;;20380-686.06-505СБ;Установка электрооборудования и прокладка кабелей с их креплениями в Тамбуре №26, Коридоре №12, Помещении газоходов №1, Помещении газоходов №2;а2;Сборочный чертеж;;;24.06.2021;
;52;;20380.52.26591;Извещение об изменении;;Извещение об изменении;20380-686.05-529,20380-686.05-529ВК,20380-686.05-529СБ;;24.06.2021;А4 - 6
;52;;20380-686.05-529;Установка электрооборудования и прокладка кабелей с их креплениями на кормовой стенке 3 яруса надстройки 60 шп. и палубе 3 яруса надстройки 41.5-59.5 шп.;а1;Спецификация;;;24.06.2021;
;52;;20380-686.05-529ВК;Установка электрооборудования и прокладка кабелей с их креплениями на кормовой стенке 3 яруса надстройки 60 шп. и палубе 3 яруса надстройки 41.5-59.5 шп. Кабельный журнал.;а1;Кабельный журнал;;;24.06.2021;
;52;;20380-686.05-529СБ;Установка электрооборудования и прокладка кабелей с их креплениями на кормовой стенке 3 яруса надстройки 60 шп. и палубе 3 яруса надстройки 41.5-59.5 шп. Сборочный чертеж;а1;Сборочный чертеж;;;24.06.2021;
;52;;20380.52.26593;Извещение об изменении;;Извещение об изменении;20380-681.06-002,20380-681.06-002СБ;;24.06.2021;А4 - 2
;52;;20380-681.06-002;Прокладка трасс магистральных кабелей с их креплениями в 6 блоке на платформе и крыше ангара и в кормовой башенной мачте 74-77 шп.;а5;Спецификация;;;24.06.2021;
;52;;20380-681.06-002СБ;Прокладка трасс магистральных кабелей с их креплениями в 6 блоке на платформе и крыше ангара и в кормовой башенной мачте 74-77 шп. Сборочный чертеж;а8;Сборочный чертеж;;;24.06.2021;
;52;;20380.52.26594;Извещение об изменении;;Извещение об изменении;20380-681.06-001,20380-681.06-001СБ;;24.06.2021;А4 - 5
;52;;20380-681.06-001;Прокладка кабелей с их креплениями в 6 блоке на верхней палубе в районе 64-95 шп.;а10;Спецификация;;;24.06.2021;
;52;;20380-681.06-001СБ;Прокладка кабелей с их креплениями в 6 блоке на верхней палубе в районе 64-95 шп.;а10;Сборочный чертеж;;;24.06.2021;
;52;;20380.52.26595;Извещение об изменении;;Извещение об изменении;20380-686.03-509,20380-686.03-509ВК,20380-686.03-509СБ;;24.06.2021;А4 - 7
;52;;20380-686.03-509;Установка электрооборудования и прокладка кабелей с их креплением в Коридоре №5, Тамбур-шлюзе КМО.;а1;Спецификация;;;24.06.2021;
;52;;20380-686.03-509ВК;Установка электрооборудования и прокладка кабелей с их креплением в Коридоре №5, Тамбур-шлюзе КМО. Кабельный журнал;а1;Кабельный журнал;;;24.06.2021;
;52;;20380-686.03-509СБ;Установка электрооборудования и прокладка кабелей с их креплением в Коридоре №5, Тамбур-шлюзе КМО. Сборочный чертеж;а1;Сборочный чертеж;;;24.06.2021;
;52;;20380.52.26596;Извещение об изменении;;Извещение об изменении;20380-686.03-517,20380-686.03-517ВК,20380-686.03-517СБ;;25.06.2021;А3 - 20, А4 - 12
;52;;20380-686.03-517;Установка электрооборудования и прокладка кабелей с их креплением в Коридоре №7.;а1;Спецификация;;;25.06.2021;
;52;;20380-686.03-517ВК;Установка электрооборудования и прокладка кабелей с их креплением в Коридоре №7. Кабельный журнал;а1;Кабельный журнал;;;25.06.2021;
;52;;20380-686.03-517СБ;Установка электрооборудования и прокладка кабелей с их креплением в Коридоре №7. Сборочный чертеж;а2;Сборочный чертеж;;;25.06.2021;
;52;;20380.52.26597;Извещение об изменении;;Извещение об изменении;20380-686.04-505,20380-686.04-505СБ;;23.06.2021;А4 - 3
;52;;20380-686.04-505;Установка электрооборудования и прокладка кабелей с их креплением в Кладовой чистого белья, Кладовой грязного белья, Прачечной, Гладильной, Сушильной белья.;а1;Спецификация;;;23.06.2021;
;52;;20380-686.04-505СБ;Установка электрооборудования и прокладка кабелей с их креплением в Кладовой чистого белья, Кладовой грязного белья, Прачечной, Гладильной, Сушильной белья. Сборочный чертеж;а3;Сборочный чертеж;;;23.06.2021;
;52;;20380.52.26600;Извещение об изменении;;Извещение об изменении;20380-686.05-533,20380-686.05-533ВК,20380-686.05-533СБ;;24.06.2021;А4 - 16
;52;;20380-686.05-533;Установка электрооборудования и прокладка кабелей с их креплениями в Помещении АП №2.;а1;Спецификация;;;24.06.2021;
;52;;20380-686.05-533ВК;Установка электрооборудования и прокладка кабелей с их креплениями в Помещении АП №2. Кабельный журнал;а1;Кабельный журнал;;;24.06.2021;
;52;;20380-686.05-533СБ;Установка электрооборудования и прокладка кабелей с их креплениями в Помещении АП №2. Сборочный чертеж;а2;Сборочный чертеж;;;24.06.2021;
;52;;20380.52.26605;Извещение об изменении;;Извещение об изменении;20380-686.04-529,20380-686.04-529СБ;;23.06.2021;А4 - 14
;52;;20380-686.04-529;Установка электрооборудования и прокладка кабелей с их креплениямми в Агрегатной РУ.;а1;Спецификация;;;23.06.2021;
